kyc_verified,account_age_days,transaction_amount,channel,is_fraud,transaction_type,location,currency,avg_transaction_amount,failed_login_attempts,multi_device_login,velocity_check,hour,weekday,is_high_value,day,day_of_week,month,log_amount,cust_txn_count,cust_avg_amount,cust_max_amount,cust_min_amount
No,3040,496893.0,2,0,1,2,0,178543,1,0,3,23,6,1,17,6,8,13.116132002653352,6,241084.0,496893.0,35055.0
Yes,74,414479.0,4,0,1,1,1,7428,1,0,1,8,5,1,4,5,1,12.93478000148867,14,213543.7142857143,414479.0,41971.0
Yes,1981,43028.0,1,1,3,1,1,55809,2,0,13,20,1,0,20,1,5,10.669629585962323,8,315493.625,479687.0,43028.0
Yes,219,146688.0,4,0,1,1,1,172460,3,0,18,7,2,1,11,2,6,11.896069978361291,25,201485.0,441496.0,3981.0
Yes,637,48443.0,2,0,1,0,0,175404,0,0,10,11,0,0,24,0,2,10.78816377064094,15,136719.26666666666,463418.0,3252.0
Yes,1127,432657.0,4,0,1,1,2,116696,5,0,19,9,6,1,2,6,3,12.977702856560802,20,133962.95,432657.0,4197.0
Yes,811,283371.0,2,0,3,2,2,9904,2,1,19,23,5,1,4,5,1,12.554515801075361,20,149335.4,477913.0,8182.0
Yes,1734,328806.0,2,0,1,0,2,165211,0,0,17,11,5,1,12,5,4,12.703226231475256,10,211769.2,473448.0,3935.0
No,2663,385478.0,1,0,1,1,0,192170,2,0,7,7,2,1,12,2,3,12.86224199579355,11,313351.2727272727,479203.0,127768.0
Yes,1603,342729.0,1,0,0,1,1,197971,0,0,8,16,6,1,16,6,2,12.744698244153843,5,286206.4,349127.0,214568.0
Yes,3255,42655.0,2,0,3,2,1,113687,2,0,16,17,1,0,12,1,8,10.660923222978436,11,112193.72727272728,376334.0,4109.0
Yes,2288,192390.0,1,0,2,2,0,110949,3,0,16,2,3,1,11,3,9,12.167285038572862,19,128574.78947368421,355731.0,5686.0
Yes,3854,93360.0,2,0,0,1,2,28184,5,0,16,22,3,1,20,3,3,11.444228978128438,6,136124.33333333334,198627.0,76709.0
Yes,273,70690.0,2,0,1,2,1,69091,0,0,9,8,1,1,8,1,7,11.1660735453374,8,202507.25,499922.0,39897.0
Yes,2261,243879.0,2,0,0,1,0,120321,4,0,13,10,4,1,30,4,5,12.404431580021752,21,128091.80952380953,451582.0,3515.0
Yes,3901,235504.0,1,0,2,0,2,3182,3,0,4,15,4,1,28,4,3,12.369487423635732,12,282190.1666666667,460050.0,64706.0
No,2132,108648.0,1,0,3,0,2,111686,5,0,10,14,0,1,20,0,1,11.595877781776597,14,258941.2142857143,471918.0,56102.0
Yes,2664,435782.0,4,0,3,2,0,169618,2,0,9,13,1,1,1,1,7,12.9848996920122,6,302611.0,435782.0,36452.0
Yes,3385,427805.0,2,0,2,1,0,22332,0,0,18,23,0,1,19,0,5,12.966425100777531,8,320518.875,427805.0,119215.0
Yes,3550,124415.0,2,0,3,0,1,17497,5,0,12,22,0,1,2,0,6,11.731386068380056,5,202365.6,452703.0,124415.0
Yes,3917,131674.0,2,0,0,2,2,35140,1,0,10,0,2,1,20,2,8,11.78809204435159,11,187909.45454545456,374553.0,14183.0
No,3672,359639.0,0,1,3,0,2,40991,3,0,17,14,3,1,10,3,4,12.792858810098709,13,331097.76923076925,499231.0,145710.0
No,1644,215403.0,2,0,2,2,1,63543,0,0,12,12,4,1,11,4,7,12.280270613634139,10,233228.6,481820.0,1777.0
Yes,3469,300096.0,0,0,1,0,2,112675,3,0,2,8,6,1,26,6,1,12.611861034710714,11,85493.18181818182,300096.0,2714.0
Yes,913,396205.0,4,0,1,1,2,129068,0,0,14,1,1,1,15,1,4,12.889689556998654,24,131872.58333333334,474047.0,2673.0
No,2850,135097.0,1,1,2,2,1,114750,1,1,6,19,0,1,17,0,3,11.813755719989711,7,305721.5714285714,413676.0,135097.0
No,2113,233699.0,4,0,2,1,1,73225,4,0,11,11,1,1,29,1,4,12.36179352052695,5,161086.0,289231.0,31021.0
Yes,421,95524.0,0,0,2,2,1,128631,1,0,14,16,4,1,5,4,9,11.4671432723151,19,161057.31578947368,465236.0,6744.0
Yes,1751,359199.0,0,0,1,0,0,46020,2,0,14,11,0,1,21,0,4,12.791634615410182,12,286605.9166666667,440808.0,43078.0
No,2934,436771.0,0,0,2,0,2,63419,3,0,6,23,6,1,6,6,4,12.987166598794072,14,139059.92857142858,455856.0,3320.0
No,2979,318146.0,4,0,1,2,0,110369,4,0,1,23,5,1,2,5,8,12.6702688191021,13,207724.23076923078,476680.0,21511.0
No,206,114563.0,0,0,0,0,0,64942,3,0,17,11,1,1,3,1,6,11.648888897786033,9,251118.11111111112,456900.0,20331.0
Yes,2280,8789.0,1,0,2,1,0,153342,5,0,17,11,2,0,5,2,3,9.081369990679223,7,238176.2857142857,416934.0,8789.0
Yes,1512,470770.0,1,0,2,1,2,105746,0,0,17,7,1,1,5,1,8,13.062127055189844,10,223193.9,470770.0,97751.0
No,3075,108671.0,0,0,1,0,0,179070,2,0,10,14,6,1,17,6,8,11.596089450230965,6,186102.0,384416.0,40062.0
No,2517,426350.0,0,0,0,2,1,110187,2,1,10,14,3,1,17,3,7,12.963018229658239,15,143671.26666666666,426350.0,4881.0
Yes,1791,179600.0,0,0,0,2,2,123947,3,0,14,22,2,1,19,2,2,12.098493002763465,13,93019.15384615384,374617.0,2998.0
Yes,3736,153981.0,2,0,0,0,2,61977,2,0,1,6,4,1,7,4,3,11.94459099144752,13,162595.23076923078,415141.0,2973.0
Yes,1025,164834.0,2,0,3,0,0,744,3,0,2,14,2,1,23,2,7,12.012700252549134,5,246454.8,488731.0,55392.0
Yes,348,343491.0,1,0,2,1,2,164360,0,0,18,20,2,1,17,2,9,12.746919100708121,17,205080.0,462933.0,8118.0
Yes,1314,461088.0,0,0,1,1,1,79953,0,0,3,1,4,1,17,4,1,13.041346361913709,10,317816.0,484024.0,57335.0
No,3334,23049.0,2,0,0,1,1,189309,3,1,4,8,4,0,8,4,8,10.045421048424794,14,216155.57142857142,439438.0,23049.0
Yes,3694,356185.0,4,0,3,2,2,178061,1,0,5,21,0,1,3,0,3,12.783208345303354,10,207554.2,489796.0,675.0
Yes,2201,130254.0,0,0,2,1,2,128462,1,0,3,17,4,1,30,4,5,11.777249346594754,16,220282.125,474672.0,4029.0
Yes,2584,364854.0,2,0,2,2,0,71803,0,0,3,21,0,1,17,0,3,12.807255293361889,16,198171.5,484615.0,8106.0
Yes,1128,491704.0,4,0,3,0,2,28890,4,0,4,19,4,1,10,4,1,13.105634222150444,12,111603.58333333333,491704.0,4095.0
Yes,654,34264.0,4,0,2,2,0,10747,1,0,6,13,5,0,25,5,1,10.441879704019923,20,156438.45,395441.0,3469.0
Yes,578,491441.0,2,0,1,0,2,191291,3,0,7,2,3,1,17,3,4,13.105099205502325,10,303340.6,491441.0,33988.0
Yes,1914,382230.0,4,0,0,1,1,166250,0,0,4,12,5,1,1,5,3,12.853780416865947,20,143594.05,425128.0,3488.0
Yes,1672,449436.0,0,0,2,2,0,30083,2,0,15,18,5,1,8,5,2,13.015750967342493,12,164720.58333333334,449436.0,3810.0
Yes,3723,457259.0,4,0,3,1,1,139648,2,0,6,23,0,1,5,0,5,13.033007435888218,21,139886.90476190476,487189.0,5939.0
Yes,1398,396402.0,2,0,1,0,1,149578,1,0,5,12,3,1,4,3,9,12.890186649522349,8,270565.375,401499.0,62043.0
Yes,3127,263396.0,0,0,3,1,0,146623,4,0,8,7,2,1,12,2,2,12.481417678704817,9,233130.0,487124.0,20342.0
Yes,3563,251396.0,1,0,3,0,2,135886,5,0,6,22,6,1,31,6,8,12.434788641892858,13,161336.6923076923,386949.0,2777.0
Yes,2228,173701.0,2,0,3,1,2,29170,1,0,17,15,1,1,3,1,6,12.065096466267688,10,253215.3,483427.0,76875.0
Yes,767,10253.0,2,1,2,0,0,199123,4,0,16,5,0,0,18,0,8,9.235423152343646,13,195380.92307692306,365663.0,10253.0
Yes,1881,431675.0,1,0,0,0,0,125420,1,0,11,20,5,1,3,5,5,12.975430585835543,6,249554.5,457315.0,4447.0
Yes,3079,50568.0,1,0,1,0,1,10736,2,0,1,9,6,1,27,6,7,10.831094019308606,8,260021.0,449537.0,35859.0
Yes,368,340177.0,2,0,0,2,2,36068,4,0,14,2,4,1,30,4,5,12.737224289010397,9,272082.44444444444,427642.0,69547.0
No,3017,374954.0,0,0,3,2,1,191886,2,0,13,0,1,1,3,1,6,12.834561297751971,8,286157.875,442181.0,25007.0
No,1949,366232.0,4,0,0,2,0,107827,3,1,10,4,3,1,12,3,6,12.811025021853888,10,327097.8,470512.0,86008.0
Yes,3975,84425.0,0,0,1,1,1,110688,3,0,10,12,3,1,3,3,7,11.34363069001631,14,219296.07142857142,461700.0,6900.0
Yes,2721,318143.0,0,0,2,0,2,16852,0,0,8,16,2,1,18,2,6,12.670259389454344,12,159037.41666666666,483032.0,2630.0
Yes,3308,423254.0,0,0,0,1,2,126221,2,1,9,15,0,1,7,0,7,12.95573011327469,7,337635.5714285714,454371.0,40226.0
Yes,1858,19239.0,1,0,0,2,2,177222,2,0,4,10,4,0,6,4,6,9.864746724219698,1,19239.0,19239.0,19239.0
No,1981,234462.0,1,0,3,0,0,141918,0,0,11,6,1,1,18,1,2,12.365053071903509,11,123256.36363636363,310859.0,4783.0
Yes,1614,472186.0,1,0,1,1,0,156728,3,0,9,22,1,1,5,1,8,13.065130372547245,15,179305.13333333333,472186.0,11147.0
Yes,3259,451281.0,2,0,0,1,2,56404,3,0,12,14,2,1,16,2,7,13.019847700242364,8,320029.0,494453.0,91030.0
Yes,1236,31481.0,0,0,3,1,1,145607,4,0,13,10,0,0,14,0,7,10.357171232914768,16,127764.375,450648.0,5055.0
Yes,3496,478664.0,1,0,1,2,0,122641,4,0,8,13,6,1,25,6,5,13.078756258021984,13,199478.3076923077,478664.0,4050.0
Yes,244,39805.0,2,0,3,0,0,16608,5,0,13,15,2,0,15,2,1,10.591772933679167,11,278969.0909090909,455104.0,39805.0
Yes,3646,415145.0,2,0,2,2,0,3353,3,1,1,11,3,1,18,3,9,12.936385544572099,20,183985.15,458326.0,7898.0
No,503,20342.0,1,0,1,2,0,84656,5,0,11,10,1,0,4,1,3,9.920492151351953,9,233130.0,487124.0,20342.0
Yes,2780,197014.0,0,0,2,1,2,4676,1,0,2,1,1,1,22,1,4,12.19103514695344,14,157295.07142857142,450377.0,3571.0
Yes,1356,353849.0,4,0,2,0,0,100959,2,0,5,15,4,1,7,4,2,12.77662837350393,15,132210.2,423165.0,3003.0
No,754,177797.0,2,0,1,2,0,157492,4,0,11,12,1,1,22,1,7,12.08840335340475,18,140015.22222222222,452480.0,2936.0
Yes,1311,200441.0,4,0,2,2,0,186422,1,1,4,6,0,1,27,0,1,12.208280207072175,8,287353.0,457192.0,26942.0
Yes,3774,153712.0,1,0,3,2,0,138401,4,0,8,1,1,1,2,1,9,11.942842506301306,10,272495.4,470961.0,98010.0
Yes,2837,316649.0,1,0,0,2,1,123725,0,0,12,23,1,1,16,1,9,12.665552341944576,6,247759.0,356452.0,84351.0
Yes,307,477883.0,1,0,2,1,2,118958,2,0,3,22,5,1,13,5,9,13.077123304198297,16,198171.5,484615.0,8106.0
Yes,3468,158798.0,0,0,0,1,2,111393,5,0,17,19,3,1,6,3,3,11.975394530546126,8,261843.375,464535.0,13378.0
Yes,981,322008.0,2,0,1,0,1,74427,5,0,8,9,6,1,11,6,5,12.682334774446502,16,178772.3125,443408.0,3708.0
No,1328,262623.0,0,0,0,1,1,118678,4,0,6,9,0,1,1,0,9,12.478478630429438,14,254844.2142857143,486051.0,8742.0
Yes,3554,186914.0,1,0,3,0,0,41167,3,0,4,14,0,1,28,0,4,12.138409247045077,15,257461.46666666667,477904.0,8223.0
Yes,1185,181967.0,0,0,2,0,2,197414,5,0,4,9,2,1,23,2,4,12.111586126424227,8,310472.625,463985.0,135297.0
Yes,470,264192.0,2,0,2,0,0,167415,0,0,7,5,0,1,9,0,6,12.484435175639875,18,163958.61111111112,497855.0,3556.0
No,2430,173167.0,4,0,2,2,1,182380,0,0,10,21,2,1,16,2,7,12.062017500534928,7,259208.7142857143,378291.0,17383.0
Yes,296,474092.0,0,0,0,0,2,162115,3,0,6,10,4,1,7,4,3,13.06915878396366,9,204241.22222222222,474092.0,12768.0
Yes,2267,497689.0,0,0,3,2,2,7111,0,1,4,16,3,1,14,3,8,13.117732672219635,8,266884.375,497689.0,56381.0
No,2254,441956.0,1,0,3,2,2,88742,2,1,10,7,2,1,8,2,1,12.998967871259463,17,140914.4705882353,441956.0,2913.0
No,35,473847.0,0,0,3,2,1,85112,4,0,17,1,0,1,7,0,7,13.068641874144472,6,313033.1666666667,489677.0,91116.0
Yes,2028,360948.0,2,0,0,2,2,47402,0,0,6,9,4,1,27,4,6,12.796491953096645,14,258598.7142857143,451586.0,19199.0
Yes,931,22721.0,1,0,2,0,1,33543,2,0,11,13,5,0,13,5,9,10.03108889712985,6,251014.83333333334,442075.0,22721.0
Yes,1749,68300.0,0,0,1,0,1,136843,3,0,18,16,2,1,16,2,4,11.131679686740132,7,224331.85714285713,452534.0,36615.0
Yes,853,1267.0,2,0,0,1,0,73367,4,0,9,5,2,0,2,2,7,7.145196134997171,11,125177.36363636363,387339.0,1267.0
Yes,2624,120888.0,2,0,1,2,0,77589,3,0,12,1,0,1,27,0,1,11.70262804817903,7,188984.0,427014.0,79466.0
Yes,2311,413015.0,1,0,3,2,0,59245,4,0,11,17,4,1,14,4,3,12.931241612112856,16,176913.25,413015.0,4575.0
Yes,2861,346772.0,4,0,0,2,0,193649,0,0,18,23,3,1,7,3,8,12.756425666186411,11,291092.36363636365,443938.0,75997.0
Yes,744,432532.0,0,0,0,0,2,190691,0,0,2,9,5,1,23,5,8,12.977413903021365,8,298912.0,475224.0,39046.0
Yes,3461,123998.0,1,0,0,1,1,143145,4,0,16,4,3,1,5,3,6,11.728028780038526,15,181967.2,484789.0,5655.0
Yes,1958,189001.0,1,0,1,2,2,152981,2,0,9,7,6,1,2,6,3,12.149512875996372,7,267076.71428571426,432585.0,76686.0
Yes,1093,330542.0,1,0,0,0,0,86470,2,0,16,9,1,1,16,1,9,12.708492035710991,11,241579.36363636365,433676.0,48614.0
No,979,337615.0,4,0,3,2,2,24964,2,0,12,9,1,1,26,1,8,12.729664433945837,18,163958.61111111112,497855.0,3556.0
Yes,240,356442.0,0,0,2,1,1,174412,1,0,17,6,2,1,13,2,8,12.783929618255035,8,335062.5,419310.0,139397.0
Yes,2741,158264.0,1,0,3,2,0,180357,5,0,13,5,3,1,19,3,6,11.972026122244301,23,166563.52173913043,444897.0,5448.0
Yes,353,12136.0,1,0,1,1,1,119023,5,0,4,4,3,0,16,3,1,9.404013917106361,14,134698.64285714287,420787.0,3127.0
Yes,323,295135.0,2,0,0,0,2,21162,5,0,13,14,2,1,3,2,9,12.595191546035446,8,272954.25,466523.0,61335.0
Yes,3387,97274.0,0,0,2,1,2,18728,2,0,12,6,4,1,20,4,6,11.485297297852755,12,224277.75,489833.0,54766.0
Yes,3972,133602.0,4,0,0,0,1,61221,0,0,2,14,3,1,10,3,4,11.802627994922391,10,291776.5,398139.0,133602.0
Yes,3285,380221.0,4,0,1,2,0,180795,1,0,17,12,5,1,2,5,8,12.848510571644349,10,268007.0,457137.0,3327.0
Yes,3878,373959.0,2,0,2,2,0,138958,2,0,15,0,0,1,17,0,3,12.831904118805252,18,223498.27777777778,499439.0,7695.0
Yes,2314,98673.0,4,0,2,0,1,7362,0,1,13,5,4,1,22,4,8,11.499576766200496,9,273293.0,467815.0,5551.0
No,58,193721.0,4,0,3,1,1,40608,1,0,2,10,2,1,17,2,9,12.1741794206431,8,275234.0,486711.0,5564.0
No,3903,320004.0,4,1,0,1,1,92288,0,0,6,19,2,1,9,2,7,12.67609189965384,10,269566.7,454824.0,108576.0
No,3277,361256.0,0,0,3,1,2,80640,4,0,12,8,0,1,8,0,9,12.797344895383674,12,260743.83333333334,457395.0,61059.0
Yes,2522,84753.0,4,0,1,2,1,158773,0,0,1,19,6,1,31,6,8,11.347508221769042,18,118770.66666666667,478370.0,2865.0
Yes,2594,228736.0,2,0,1,0,0,69078,1,0,15,16,2,1,1,2,1,12.340328150921755,7,321398.71428571426,403421.0,228736.0
Yes,42,14386.0,4,0,3,1,1,50466,2,0,3,16,1,0,22,1,7,9.574080300037034,15,184522.2,441162.0,5131.0
No,487,6708.0,0,0,1,0,2,186346,5,0,10,5,1,0,10,1,6,8.811205187562887,8,248350.625,450189.0,506.0
No,2381,277821.0,1,0,3,0,0,10886,1,0,6,16,1,1,27,1,5,12.534735899831235,7,292383.71428571426,467358.0,53487.0
Yes,1712,193094.0,4,0,3,2,1,77728,2,0,5,16,0,1,9,0,6,12.170937574761844,14,125899.14285714286,340745.0,6046.0
Yes,3715,314293.0,4,0,3,2,1,146797,2,0,8,11,3,1,19,3,6,12.65808413256208,14,155466.85714285713,333624.0,9738.0
No,702,324678.0,2,0,2,0,1,148265,3,0,6,19,0,1,24,0,2,12.69059228091472,17,182792.0588235294,494993.0,3829.0
Yes,3378,207160.0,2,0,0,1,0,72697,4,0,11,4,0,1,2,0,6,12.241251547712892,12,147700.83333333334,449134.0,9122.0
Yes,2299,405873.0,1,0,0,1,1,43521,3,0,14,2,4,1,18,4,7,12.913798045589362,22,227892.72727272726,488427.0,2505.0
Yes,2688,183758.0,1,0,0,1,0,119415,5,0,5,7,4,1,17,4,1,12.121380395467458,12,214720.58333333334,426090.0,33405.0
Yes,3728,465611.0,2,0,3,2,2,149833,1,1,13,8,3,1,15,3,5,13.051107948263118,20,178764.05,491680.0,4309.0
Yes,3523,122885.0,2,0,0,1,1,158950,3,0,9,1,4,1,17,4,1,11.719012375314446,17,144165.0,487079.0,4088.0
No,2174,380739.0,1,0,2,1,1,117674,5,0,10,21,6,1,26,6,1,12.84987200645978,9,251118.11111111112,456900.0,20331.0
Yes,1187,113484.0,1,0,1,2,1,87255,2,0,11,1,5,1,17,5,5,11.63942594857957,15,110439.73333333334,401235.0,6268.0
No,3581,388049.0,0,0,2,2,2,143509,1,0,6,7,6,1,13,6,4,12.868889476282284,11,244689.72727272726,467701.0,62769.0
No,235,420562.0,2,0,0,2,0,66830,3,0,5,1,1,1,11,1,3,12.949349568813902,10,263009.4,464474.0,97492.0
No,413,215052.0,2,0,0,2,1,178938,0,0,5,9,5,1,8,5,3,12.278639788358708,20,110166.0,495939.0,2451.0
Yes,541,410065.0,2,0,1,2,2,72822,5,0,16,8,1,1,11,1,3,12.924073401335063,12,223722.75,459484.0,33013.0
No,66,191182.0,4,0,3,1,0,102818,5,0,8,10,3,1,12,3,6,12.16098636351263,7,240588.42857142858,429885.0,136030.0
Yes,2243,177520.0,4,0,2,2,0,171732,4,1,15,5,4,1,7,4,2,12.086844190758702,8,156766.0,327510.0,16516.0
Yes,976,193720.0,0,0,3,1,2,45813,0,0,15,6,6,1,13,6,7,12.174174258593455,7,236059.57142857142,483778.0,48038.0
Yes,2721,401499.0,2,0,3,1,1,27532,1,0,9,15,6,1,7,6,9,12.902962812368953,8,270565.375,401499.0,62043.0
Yes,1599,320236.0,1,0,1,1,2,148930,3,0,15,5,0,1,17,0,3,12.676816625648556,6,260572.5,480518.0,83228.0
No,1364,190318.0,4,1,0,0,0,62210,2,1,8,19,4,1,16,4,5,12.156456890654502,19,158515.94736842104,489034.0,4636.0
Yes,2327,234176.0,2,0,3,2,1,95826,3,0,14,9,2,1,14,2,5,12.363832518662191,15,131099.46666666667,330037.0,5507.0
No,1996,203687.0,4,0,1,0,1,86657,1,0,7,5,4,1,25,4,4,12.224344690317622,5,217934.4,305761.0,139499.0
Yes,601,27128.0,4,0,1,1,1,180393,1,0,12,18,1,0,16,1,9,10.20835854540859,13,88784.15384615384,328508.0,4212.0
Yes,1232,241387.0,1,0,2,2,2,28865,1,0,1,4,1,1,5,1,8,12.39416087638513,8,307743.5,449302.0,183419.0
No,2076,84586.0,1,0,3,0,2,13689,1,0,15,16,2,1,11,2,6,11.345535869484145,15,201222.2,468920.0,1087.0
No,3325,30898.0,2,1,3,2,1,7748,5,1,7,22,3,0,12,3,6,10.338479099902614,11,152758.9090909091,484606.0,7201.0
Yes,945,260875.0,0,0,0,2,2,4869,3,0,15,15,0,1,28,0,7,12.47180047762563,11,176146.63636363635,418561.0,4558.0
No,212,172841.0,0,0,3,1,0,195335,0,0,10,11,1,1,21,1,1,12.060133161374432,4,318690.25,476259.0,172841.0
Yes,57,31085.0,4,0,1,0,2,139622,2,0,6,10,5,0,26,5,4,10.344512836042844,16,123632.8125,462695.0,1728.0
Yes,1118,383472.0,2,0,2,2,1,29105,2,1,16,23,1,1,21,1,1,12.857024493138859,10,308816.3,489336.0,2676.0
No,1981,149713.0,4,0,3,0,1,50116,4,0,14,17,5,1,11,5,1,11.916482086409044,21,120112.09523809524,436828.0,3282.0
Yes,3890,148639.0,4,0,0,0,1,186051,5,0,12,16,6,1,13,6,7,11.909282554047666,9,222876.22222222222,462549.0,37883.0
No,2034,490653.0,0,0,1,1,1,104219,1,0,17,0,4,1,15,4,8,13.103494474052239,9,303812.44444444444,490653.0,15183.0
Yes,2752,349228.0,2,0,3,1,2,172455,1,0,10,22,1,1,15,1,4,12.763483146463866,13,87148.69230769231,349228.0,3545.0
Yes,3990,258276.0,0,0,2,2,0,33555,1,0,10,3,2,1,16,2,7,12.461787931371722,12,275280.8333333333,494940.0,35322.0
No,1136,312715.0,0,0,1,1,1,117180,5,0,8,6,6,1,23,6,3,12.653050709389891,15,134547.73333333334,389228.0,4213.0
No,3672,223670.0,0,0,3,1,2,7950,0,0,11,15,5,1,7,5,6,12.317931501166589,14,157939.64285714287,478700.0,2826.0
Yes,2110,261257.0,2,0,3,0,2,134497,1,0,18,18,6,1,1,6,6,12.473263703801884,11,214505.81818181818,434596.0,21433.0
Yes,1338,326957.0,1,0,0,1,0,50772,4,0,13,8,6,1,29,6,6,12.697587001263248,23,111863.17391304347,420224.0,3595.0
No,1542,304667.0,1,0,0,0,2,5810,4,0,16,12,4,1,10,4,1,12.626977938126217,12,117585.41666666667,435686.0,3925.0
Yes,3654,198627.0,2,0,2,1,0,32317,0,0,14,0,6,1,6,6,4,12.199189007563847,6,136124.33333333334,198627.0,76709.0
No,106,79121.0,0,0,2,2,0,176100,5,0,12,12,4,1,6,4,6,11.278746244035753,8,315972.0,498025.0,79121.0
Yes,337,240003.0,4,0,2,0,1,187351,1,0,13,16,1,1,6,1,5,12.388410868851908,9,212073.88888888888,436924.0,9637.0
No,927,165984.0,4,0,0,1,2,83141,3,0,13,23,2,1,7,2,5,12.019652701810056,7,237442.2857142857,478568.0,54178.0
No,36,6994.0,0,0,1,0,1,15957,3,0,16,21,3,0,22,3,5,8.852950887099581,10,244460.9,484189.0,6994.0
Yes,962,285990.0,0,0,1,0,1,42811,2,0,1,21,1,1,25,1,2,12.563715620775376,8,226866.625,381929.0,54445.0
Yes,2083,489939.0,0,0,2,0,2,135552,0,0,12,19,1,1,29,1,7,13.10203821360973,6,282891.6666666667,489939.0,35817.0
Yes,2006,181066.0,1,0,1,0,0,152458,3,0,9,7,4,1,16,4,5,12.106622407499382,5,390364.8,478572.0,181066.0
No,1231,194320.0,0,0,0,0,1,182449,2,0,13,16,4,1,25,4,7,12.177266709813493,20,164882.25,497976.0,2309.0
Yes,1764,256777.0,2,0,3,1,1,124073,4,0,13,19,0,1,14,0,4,12.455967177346146,12,178800.25,465839.0,2829.0
Yes,2568,239593.0,1,0,2,0,1,97927,2,1,8,14,2,1,3,2,9,12.386701103173655,10,284742.8,448068.0,51897.0
Yes,877,266966.0,4,0,0,2,0,36681,1,0,18,2,1,1,8,1,4,12.494880334238214,22,152251.45454545456,495303.0,4522.0
No,403,454112.0,4,0,2,2,1,164834,1,0,18,14,3,1,9,3,1,13.026101344731762,24,146139.08333333334,454112.0,2051.0
Yes,1801,136175.0,1,0,1,0,1,132519,4,0,9,8,5,1,23,5,8,11.821703445716743,19,150283.84210526315,481915.0,5072.0
Yes,827,62769.0,4,0,1,2,1,131594,0,0,1,1,4,1,8,4,8,11.047232531311577,11,244689.72727272726,467701.0,62769.0
Yes,685,216941.0,0,0,2,2,0,1628,5,0,7,3,6,1,27,6,4,12.287385315690646,13,143802.61538461538,411907.0,2699.0
Yes,3430,230199.0,1,0,1,2,0,80022,1,0,13,3,1,1,11,1,3,12.34670377526992,8,253802.5,461204.0,75690.0
Yes,1043,480676.0,0,0,1,0,0,163894,1,0,15,17,3,1,13,3,3,13.082950805847402,19,226115.7894736842,499255.0,3049.0
Yes,1462,273936.0,0,0,1,0,0,49429,2,0,2,19,4,1,11,4,4,12.520653431925641,10,252643.7,437545.0,69752.0
Yes,2064,200180.0,1,0,3,1,2,82196,2,0,8,22,2,1,18,2,6,12.206977236264578,8,192801.125,472167.0,7463.0
Yes,3280,417896.0,4,0,3,2,2,115745,2,0,5,21,1,1,27,1,5,12.942990269659342,11,302408.36363636365,494094.0,43930.0
Yes,2704,51936.0,2,0,2,1,1,10308,3,0,9,7,5,1,2,5,8,10.85778672459599,9,206072.0,451744.0,31587.0
Yes,1203,492218.0,4,0,2,1,1,95648,4,0,17,10,6,1,13,6,4,13.106679018388277,24,183487.875,492218.0,5651.0
Yes,3180,126993.0,4,0,1,1,1,184454,0,0,14,5,5,1,8,5,2,11.751895120230202,7,244102.42857142858,491707.0,119876.0
Yes,1377,45731.0,0,1,3,0,1,22225,2,1,9,15,5,0,22,5,3,10.73055355066186,15,115286.0,372040.0,3521.0
No,491,451270.0,4,0,1,0,0,73034,0,0,15,17,5,1,13,5,9,13.019823324942518,13,203785.53846153847,451270.0,2687.0
Yes,2979,76146.0,2,0,0,2,0,40450,2,0,1,11,0,1,8,0,9,11.240420961618181,11,274674.0,474530.0,76146.0
Yes,862,409745.0,0,0,3,0,0,84076,1,0,13,19,4,1,22,4,8,12.923292734508397,11,327314.45454545453,466597.0,208903.0
Yes,402,94138.0,0,0,2,2,1,21057,0,0,10,20,4,1,10,4,1,11.452527692421553,6,127380.5,191008.0,94138.0
Yes,2578,151045.0,2,0,1,1,1,22325,3,0,12,17,6,1,15,6,6,11.925339705166598,18,194118.0,490184.0,1817.0
Yes,664,47876.0,0,0,0,1,0,9498,2,0,14,4,5,0,8,5,2,10.776390501067295,8,307939.75,456526.0,47876.0
Yes,899,318537.0,1,0,3,0,1,36580,5,0,6,7,2,1,2,2,7,12.671497056139737,9,189502.0,469741.0,23310.0
Yes,1943,236001.0,2,0,0,0,1,189369,4,0,11,15,5,1,16,5,8,12.37159555854811,11,262334.2727272727,495108.0,38951.0
Yes,2155,124548.0,1,0,3,2,0,147374,1,0,7,18,5,1,13,5,9,11.73245449175404,14,158782.92857142858,499853.0,1335.0
Yes,1440,175583.0,0,0,2,2,1,142739,2,0,4,16,4,1,27,4,6,12.075872839858702,9,361452.0,499722.0,175583.0
Yes,552,441217.0,4,0,2,0,1,42907,0,0,12,3,0,1,13,0,1,12.997294363353392,11,287171.2727272727,441217.0,112283.0
Yes,1132,274138.0,0,0,2,1,2,120783,2,0,2,11,2,1,15,2,1,12.521390556007507,4,293856.5,462866.0,128792.0
Yes,1761,434101.0,1,0,0,1,0,13838,1,0,14,16,1,1,9,1,9,12.981034808510428,3,315365.3333333333,451816.0,60179.0
Yes,220,168277.0,4,0,0,1,0,76789,4,0,9,16,1,1,2,1,9,12.033372652680182,9,223358.44444444444,491266.0,16746.0
No,2368,31823.0,2,0,2,0,1,150467,4,0,14,23,1,0,16,1,9,10.367976001093753,14,88849.85714285714,362098.0,3869.0
Yes,1245,476729.0,0,0,3,1,0,179482,4,0,6,22,0,1,5,0,5,13.07470557187479,9,274249.44444444444,497957.0,37851.0
